NO,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,KOTA,Latitude,Longitude
1604,23-05-2024,1.0341679944800715,0.7310657224693201,1.41825049354036,-1.024057402827275,,0.8582539013884203,0.4575409874057737,-0.5764086522680278,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1605,24-05-2024,1.3635130938809104,1.1132121408706792,1.41825049354036,-0.2168738273221577,-0.6771493957095847,1.0984198306481825,0.975486400735068,-0.3658559491351917,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1606,25-05-2024,1.610521918431541,1.1132121408706792,1.3413621815566503,-0.2168738273221577,,0.8239444829227403,0.4575409874057737,-0.15530324600235554,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1607,26-05-2024,1.1165042693302814,1.2087487454710164,1.187585557589231,-0.4859350191571969,,0.8239444829227403,-0.06040442592352064,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1608,27-05-2024,0.992999857054966,0.9221389316700014,1.3413621815566503,-0.754996210992236,-0.6771493957095847,1.2356575045109028,0.4575409874057737,-0.47113230070160983,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1609,28-05-2024,,0.9699072339701683,1.379806337548506,-0.8895268069097556,,1.1327292491138625,0.975486400735068,1.0027366212282434,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1610,29-05-2024,,0.8266023270696607,1.41825049354036,-0.6204656150747164,,1.2356575045109028,0.4575409874057737,-0.15530324600235554,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1611,30-05-2024,1.198840544180491,1.1132121408706792,1.302918025564796,-0.4859350191571969,,1.0984198306481825,0.4575409874057737,-0.7869613554008641,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1612,31-05-2024,,1.495358559272035,1.5335829615159253,-1.024057402827275,,1.1670386675795426,0.4575409874057737,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1613,01-06-2024,0.9518317196298605,1.3998219546716977,1.5335829615159253,-1.024057402827275,,0.9954915752511414,0.4575409874057737,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1614,02-06-2024,1.610521918431541,1.3042853500713572,1.226029713581085,-0.4859350191571969,-0.6025420609883556,0.8239444829227403,-0.06040442592352064,-0.3658559491351917,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1615,03-06-2024,1.198840544180491,1.065443838570509,0.9953647776299558,-0.8895268069097556,-0.6771493957095847,0.4122314613345772,-0.06040442592352064,-0.47113230070160983,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1616,04-06-2024,1.3635130938809104,1.495358559272035,1.1491414015973753,-1.1585879987447947,,0.24068436900617599,0.4575409874057737,-0.47113230070160983,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1617,05-06-2024,0.7048228950792313,1.3042853500713572,1.03380893362181,-0.754996210992236,-0.6771493957095847,-0.0337909787192659,0.4575409874057737,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1618,06-06-2024,0.7048228950792313,1.1609804431708495,1.0722530896136655,-1.024057402827275,-0.6771493957095847,1.1327292491138625,0.975486400735068,-0.5764086522680278,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1619,07-06-2024,0.787159169929441,0.7310657224693201,1.187585557589231,-0.754996210992236,,1.1670386675795426,0.975486400735068,-0.5764086522680278,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1620,08-06-2024,1.1165042693302814,0.7310657224693201,0.9953647776299558,-0.4859350191571969,,1.1327292491138625,0.4575409874057737,-0.3658559491351917,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1621,09-06-2024,1.1165042693302814,0.444455908668305,0.8800323096543905,0.186717960430401,0.1518209900818486,1.0984198306481825,0.4575409874057737,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1622,10-06-2024,0.9518317196298605,0.8266023270696607,1.187585557589231,-0.4859350191571969,,-0.5141228372387895,0.4575409874057737,-0.26057959756877364,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1623,11-06-2024,1.1165042693302814,0.6355291178689829,1.2644738695729405,-0.4859350191571969,-0.635700876420013,1.2013480860452228,0.4575409874057737,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1624,12-06-2024,1.198840544180491,1.1132121408706792,0.9184764656462461,-0.6204656150747164,2.032547552846163,1.1670386675795426,0.975486400735068,-0.5764086522680278,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1625,13-06-2024,0.8283273073545466,1.495358559272035,1.03380893362181,-0.6204656150747164,,0.4808502982659378,-0.06040442592352064,2.0555001368924244,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
